ts,strategy_id,symbol,event_type,market_state,regime,alpha_mode,reason,confidence,rr,compliance_ok,run_id,side,realized_r,hold_minutes
2026-03-12 00:23:34,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:34,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:39,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:39,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:43,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:43,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:48,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:48,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:52,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:52,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:57,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:23:57,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:01,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:01,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:06,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:06,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:10,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:10,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:14,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:14,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:19,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:19,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:23,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:23,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:28,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:28,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:32,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:32,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:37,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:37,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:41,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:41,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:46,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:46,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:50,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:50,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:55,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:55,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:59,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:24:59,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:03,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:03,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:08,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:08,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:12,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:12,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:17,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:17,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:21,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:21,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:26,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:26,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:30,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:30,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:35,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:35,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:39,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:39,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:44,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:44,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:48,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:48,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:52,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:52,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:57,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:25:57,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:01,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:01,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:06,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:06,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:10,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:10,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:15,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:15,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:19,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:19,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:24,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:24,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:28,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:28,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:33,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:33,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:37,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:37,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:41,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:41,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:46,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:46,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:50,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:50,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:55,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:55,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:59,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:26:59,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:04,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:04,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:08,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:08,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:13,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:13,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:17,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:17,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:22,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:22,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:26,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:26,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:31,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:31,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:35,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:35,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:39,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:39,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:44,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:44,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:48,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:48,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:53,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:53,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:57,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:27:57,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:02,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:02,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:06,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:06,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:11,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:11,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:15,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:15,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:19,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:19,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:24,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:24,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:28,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:28,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:33,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:33,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:37,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:37,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:42,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:42,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:46,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:46,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:51,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:51,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:55,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:28:55,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:00,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:00,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:04,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:04,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:08,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:08,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:13,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:13,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:17,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:17,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:22,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:22,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:26,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:26,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:31,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:31,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:35,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:35,A_VALIDATION_PIPELINE_V1,SPY,plan_skipped,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
2026-03-12 00:29:40,A_VALIDATION_PIPELINE_V1,SPY,rejection_reason,CHOP,CHOP,OFF,alpha_mode_off,0.3349,2.0,True,,SELL,,
