"timestamp","run_id","symbol","sid","event","confidence","rr","reason"
"2026-03-10 08:16:23",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:23",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:23",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:23",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:16:27",,,,"heartbeat",,,
"2026-03-10 08:16:27",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:16:27",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:16:27",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:16:27",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:16:27",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:27",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:27",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:27",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:16:31",,,,"heartbeat",,,
"2026-03-10 08:16:31",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:16:31",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:16:31",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:16:31",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:16:31",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:31",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:31",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:31",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:16:36",,,,"heartbeat",,,
"2026-03-10 08:16:36",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:16:36",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:16:36",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:16:36",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:16:36",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:36",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:36",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:36",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:16:40",,,,"heartbeat",,,
"2026-03-10 08:16:40",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:16:40",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:16:40",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:16:40",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:16:40",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:40",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:40",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:40",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:16:44",,,,"heartbeat",,,
"2026-03-10 08:16:44",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:16:44",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:16:44",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:16:44",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:16:44",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:44",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:44",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:44",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:16:48",,,,"heartbeat",,,
"2026-03-10 08:16:49",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:16:49",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:16:49",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:16:49",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:16:49",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:49",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:49",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:49",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:16:53",,,,"heartbeat",,,
"2026-03-10 08:16:53",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:16:53",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:16:53",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:16:53",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:16:53",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:53",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:53",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:53",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:16:57",,,,"heartbeat",,,
"2026-03-10 08:16:57",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:16:57",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:16:57",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:16:57",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:16:57",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:16:57",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:57",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:16:57",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:01",,,,"heartbeat",,,
"2026-03-10 08:17:01",,,,"regime","0.3443",,"chop_spread(0.0001)"
"2026-03-10 08:17:01",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:01",,,,"alpha_mode",,,"alpha_off_chop(ts=0.014)"
"2026-03-10 08:17:01",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:01",,"SPY",,"signal_eval","0.3443",,"signal_eval_runtime_v1"
"2026-03-10 08:17:01",,"SPY",,"gate_decision","0.3443",,"alpha_mode_off"
"2026-03-10 08:17:01",,"SPY",,"rejection_reason","0.3443",,"alpha_mode_off"
"2026-03-10 08:17:01",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:06",,,,"heartbeat",,,
"2026-03-10 08:17:06",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:06",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:06",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:06",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:06",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:06",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:06",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:06",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:10",,,,"heartbeat",,,
"2026-03-10 08:17:10",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:10",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:10",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:10",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:10",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:10",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:10",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:10",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:15",,,,"heartbeat",,,
"2026-03-10 08:17:15",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:15",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:15",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:15",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:15",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:15",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:15",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:15",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:20",,,,"heartbeat",,,
"2026-03-10 08:17:20",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:20",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:20",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:20",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:20",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:20",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:20",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:20",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:25",,,,"heartbeat",,,
"2026-03-10 08:17:25",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:25",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:25",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:25",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:25",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:25",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:25",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:25",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:29",,,,"heartbeat",,,
"2026-03-10 08:17:29",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:29",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:29",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:29",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:29",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:29",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:29",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:29",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:34",,,,"heartbeat",,,
"2026-03-10 08:17:34",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:34",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:34",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:34",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:34",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:34",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:34",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:34",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:38",,,,"heartbeat",,,
"2026-03-10 08:17:38",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:38",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:38",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:38",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:38",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:38",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:38",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:38",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:42",,,,"heartbeat",,,
"2026-03-10 08:17:42",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:42",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:42",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:42",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:42",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:42",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:42",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:42",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:47",,,,"heartbeat",,,
"2026-03-10 08:17:47",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:47",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:47",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:47",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:47",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:47",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:47",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:47",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:51",,,,"heartbeat",,,
"2026-03-10 08:17:51",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:51",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:51",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:51",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:51",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:51",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:51",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:51",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:17:56",,,,"heartbeat",,,
"2026-03-10 08:17:56",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:17:56",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:17:56",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:17:56",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:17:56",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:17:56",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:56",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:17:56",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:00",,,,"heartbeat",,,
"2026-03-10 08:18:00",,,,"regime","0.3446",,"chop_spread(0.0001)"
"2026-03-10 08:18:00",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:00",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:18:00",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:00",,"SPY",,"signal_eval","0.3446",,"signal_eval_runtime_v1"
"2026-03-10 08:18:00",,"SPY",,"gate_decision","0.3446",,"alpha_mode_off"
"2026-03-10 08:18:00",,"SPY",,"rejection_reason","0.3446",,"alpha_mode_off"
"2026-03-10 08:18:00",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:04",,,,"heartbeat",,,
"2026-03-10 08:18:04",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:04",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:04",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:18:04",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:04",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:04",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:04",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:04",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:09",,,,"heartbeat",,,
"2026-03-10 08:18:09",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:09",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:09",,,,"alpha_mode",,,"alpha_off_chop(ts=0.013)"
"2026-03-10 08:18:09",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:09",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:09",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:09",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:09",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:13",,,,"heartbeat",,,
"2026-03-10 08:18:13",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:13",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:13",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:13",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:13",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:13",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:13",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:13",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:18",,,,"heartbeat",,,
"2026-03-10 08:18:18",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:18",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:18",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:18",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:18",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:18",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:18",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:18",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:22",,,,"heartbeat",,,
"2026-03-10 08:18:22",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:22",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:22",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:22",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:22",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:22",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:22",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:22",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:26",,,,"heartbeat",,,
"2026-03-10 08:18:26",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:26",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:26",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:26",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:26",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:26",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:26",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:26",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:31",,,,"heartbeat",,,
"2026-03-10 08:18:31",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:31",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:31",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:31",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:31",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:31",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:31",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:31",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:35",,,,"heartbeat",,,
"2026-03-10 08:18:35",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:35",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:35",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:35",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:35",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:35",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:35",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:35",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:40",,,,"heartbeat",,,
"2026-03-10 08:18:40",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:40",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:40",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:40",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:40",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:40",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:40",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:40",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:44",,,,"heartbeat",,,
"2026-03-10 08:18:44",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:44",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:44",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:44",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:44",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:44",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:44",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:44",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:49",,,,"heartbeat",,,
"2026-03-10 08:18:49",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:49",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:49",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:49",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:49",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:49",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:49",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:49",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:53",,,,"heartbeat",,,
"2026-03-10 08:18:53",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:53",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:53",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:53",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:53",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:53",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:53",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:53",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:18:58",,,,"heartbeat",,,
"2026-03-10 08:18:58",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:18:58",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:18:58",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:18:58",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:18:58",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:18:58",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:58",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:18:58",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:19:02",,,,"heartbeat",,,
"2026-03-10 08:19:02",,,,"regime","0.3448",,"chop_spread(0.0001)"
"2026-03-10 08:19:02",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:19:02",,,,"alpha_mode",,,"alpha_off_chop(ts=0.012)"
"2026-03-10 08:19:02",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:19:02",,"SPY",,"signal_eval","0.3448",,"signal_eval_runtime_v1"
"2026-03-10 08:19:02",,"SPY",,"gate_decision","0.3448",,"alpha_mode_off"
"2026-03-10 08:19:02",,"SPY",,"rejection_reason","0.3448",,"alpha_mode_off"
"2026-03-10 08:19:02",,"SPY",,"plan_skipped",,,"alpha_mode_off"
"2026-03-10 08:19:06",,,,"heartbeat",,,
"2026-03-10 08:19:06",,,,"regime","0.3435",,"chop_spread(0.0001)"
"2026-03-10 08:19:06",,,,"core_context",,,"core_context_from_snapshot_v1"
"2026-03-10 08:19:06",,,,"alpha_mode",,,"alpha_off_chop(ts=0.016)"
"2026-03-10 08:19:06",,,,"strategy_result",,,"validation_runtime_active_v1"
"2026-03-10 08:19:06",,"SPY",,"signal_eval","0.3435",,"signal_eval_runtime_v1"
